date,query,clicks,impressions,ctr,position
2026-08-15,digital journal apps market,0.0,1.0,0.0,53.0
2026-08-15,encrypted journal app,0.0,1.0,0.0,65.0
2026-08-15,free mood tracker app,0.0,2.0,0.0,23.0
2026-08-15,ipad diary,0.0,1.0,0.0,35.0
2026-08-15,journal ai,0.0,3.0,0.0,61.0
2026-08-15,journal app for iphone,0.0,1.0,0.0,46.0
2026-08-15,journal apps for iphone,0.0,2.0,0.0,37.5
2026-08-15,journal entry ai,0.0,1.0,0.0,54.0
2026-08-15,journal entry ai generator,0.0,1.0,0.0,54.0
2026-08-15,journal entry maker ai,0.0,1.0,0.0,81.0
2026-08-15,journal for free,0.0,1.0,0.0,77.0
2026-08-15,journaling apps for ios,0.0,4.0,0.0,42.0
2026-08-15,journaling apps for iphone,0.0,2.0,0.0,43.5
2026-08-15,journaling before bed,0.0,2.0,0.0,74.5
2026-08-15,journaling for better sleep,0.0,1.0,0.0,78.0
2026-08-15,journey cloud vs premium,0.0,3.0,0.0,29.0
2026-08-15,mood tracker app,0.0,3.0,0.0,31.0
2026-08-15,mood tracker app free,0.0,1.0,0.0,25.0
2026-08-15,mood tracker app market,0.0,1.0,0.0,71.0
2026-08-15,mood tracking app,0.0,1.0,0.0,17.0
2026-08-15,mood tracking apps,0.0,1.0,0.0,17.0
2026-08-15,most secure journaling app,0.0,1.0,0.0,58.0
2026-08-15,offline journal app,0.0,1.0,0.0,8.0
2026-08-15,personal digital twin,0.0,2.0,0.0,51.0
2026-08-15,private journal app,0.0,2.0,0.0,46.0
2026-08-15,travel photo journal app,0.0,1.0,0.0,30.0
2026-08-15,voice journal,0.0,1.0,0.0,35.0
2026-08-15,voice journal app,0.0,4.0,0.0,33.5
